"Units","scenario","region","subsector","technology","output","year","value"
"EJ","CCSP450","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2095,0.00596714
"EJ","CCSP450","Africa_Eastern","refined liquids","refined liquids (steam/CT)","electricity",2100,0.00598224
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2020,0.000946537
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2025,0.00453105
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2030,0.0159381
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2035,0.0439339
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2040,0.0883071
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2045,0.141874
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2050,0.206981
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2055,0.283751
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2060,0.375962
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2065,0.47385
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2070,0.556565
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2075,0.649855
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2080,0.740307
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2085,0.821585
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2090,0.898547
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2095,0.968608
"EJ","CCSP450","Africa_Eastern","rooftop_pv","rooftop_pv","elect_td_bld",2100,1.0299
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2020,3.50768e-06
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2025,6.61893e-05
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2030,0.000523895
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2035,0.00243923
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2040,0.00816812
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2045,0.0207752
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2050,0.0438248
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2055,0.0834946
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2060,0.145542
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2065,0.233663
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2070,0.349588
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2075,0.491307
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2080,0.6517
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2085,0.821064
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2090,0.985177
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2095,1.13919
"EJ","CCSP450","Africa_Eastern","solar","CSP_storage","electricity",2100,1.27073
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2005,5.21026e-05
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2010,0.000240812
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2015,0.00067574
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2020,0.0265901
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2025,0.11476
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2030,0.263304
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2035,0.493831
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2040,0.848573
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2045,1.28525
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2050,1.81246
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2055,2.43637
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2060,3.13553
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2065,3.84086
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2070,4.57338
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2075,5.26307
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2080,5.88823
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2085,6.44687
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2090,6.88251
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2095,7.31806
"EJ","CCSP450","Africa_Eastern","solar","PV","electricity",2100,7.70973
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2020,3.65247e-05
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2025,0.000736431
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2030,0.00718778
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2035,0.0386783
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2040,0.13383
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2045,0.317624
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2050,0.586092
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2055,0.95861
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2060,1.40916
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2065,1.8593
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2070,2.27218
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2075,2.62717
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2080,2.87496
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2085,3.01262
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2090,3.05537
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2095,3.0893
"EJ","CCSP450","Africa_Eastern","solar","PV_storage","electricity",2100,3.1965
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2005,1.03005e-05
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2010,0.000108405
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2015,0.00327894
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2020,0.0364011
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2025,0.12846
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2030,0.26991
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2035,0.451957
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2040,0.675489
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2045,0.903502
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2050,1.16384
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2055,1.54857
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2060,2.01323
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2065,2.50941
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2070,3.02866
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2075,3.53944
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2080,3.99554
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2085,4.3981
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2090,4.70049
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2095,4.99908
"EJ","CCSP450","Africa_Eastern","wind","wind","electricity",2100,5.22505
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2020,0.000256164
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2025,0.00520294
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2030,0.0369671
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2035,0.146455
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2040,0.399998
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2045,0.785045
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2050,1.26759
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2055,1.74908
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2060,2.24535
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2065,2.68683
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2070,3.09135
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2075,3.43388
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2080,3.71466
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2085,3.92451
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2090,4.07703
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2095,4.21317
"EJ","CCSP450","Africa_Eastern","wind","wind_offshore","electricity",2100,4.32854
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2020,0.000153984
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2025,0.00170135
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2030,0.00869243
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2035,0.0292182
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2040,0.0752909
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2045,0.150078
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2050,0.247144
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2055,0.395483
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2060,0.572099
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2065,0.752533
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2070,0.922589
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2075,1.06809
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2080,1.16824
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2085,1.2298
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2090,1.24647
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2095,1.26911
"EJ","CCSP450","Africa_Eastern","wind","wind_storage","electricity",2100,1.35987
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2025,0.00141574
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2030,0.00537839
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2035,0.0130386
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2040,0.025338
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2045,0.039981
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2050,0.0548109
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2055,0.0605802
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2060,0.0660532
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2065,0.0744643
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2070,0.0831147
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2075,0.108218
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2080,0.132387
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2085,0.161946
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2090,0.200983
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2095,0.247786
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC CCS)","electricity",2100,0.298555
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2025,0.000311955
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2030,0.000546615
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2035,0.000577294
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2040,0.000476968
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2045,0.000889273
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2050,0.00185787
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2055,0.00442542
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2060,0.0071565
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2065,0.0106071
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2070,0.0157624
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2075,0.0182435
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2080,0.0208746
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2085,0.02331
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2090,0.0252631
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2095,0.0274615
"EJ","CCSP450","Africa_Northern","biomass","biomass (IGCC)","electricity",2100,0.0292277
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2025,0.0135825
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2030,0.0591276
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2035,0.111569
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2040,0.1534
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2045,0.178518
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2050,0.166587
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2055,0.093247
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2060,0.0684643
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2065,0.0607549
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2070,0.0545466
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2075,0.0694577
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2080,0.0789992
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2085,0.0910697
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2090,0.109147
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2095,0.131738
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv CCS)","electricity",2100,0.159887
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2015,8.38537e-07
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2020,0.00242987
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2025,0.00346961
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2030,0.00339802
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2035,0.00148213
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2040,0.000619072
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2045,0.000912248
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2050,0.00171339
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2055,0.00393854
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2060,0.00612992
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2065,0.00865565
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2070,0.0122226
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2075,0.0129105
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2080,0.0138549
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2085,0.0144635
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2090,0.0147382
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2095,0.0151736
"EJ","CCSP450","Africa_Northern","biomass","biomass (conv)","electricity",2100,0.0151481
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2025,0.00339821
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2030,0.009881
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2035,0.0187123
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2040,0.028088
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2045,0.0344847
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2050,0.0374998
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2055,0.0369323
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2060,0.0344863
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2065,0.03332
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2070,0.0312078
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2075,0.0364285
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2080,0.0410201
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2085,0.0454417
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2090,0.0494416
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2095,0.0537544
"EJ","CCSP450","Africa_Northern","coal","coal (IGCC CCS)","electricity",2100,0.0584894
